1070.082	959.888	-4.541	-0.632
1069.627	959.83	-4.582	-0.622
1069.169	959.773	-4.616	-0.608
1068.706	959.718	-4.643	-0.592
1068.241	959.665	-4.664	-0.573
1067.774	959.615	-4.681	-0.552
1067.305	959.567	-4.693	-0.528
1066.835	959.522	-4.702	-0.502
1066.364	959.48	-4.71	-0.475
1065.892	959.442	-4.718	-0.445
1065.419	959.407	-4.727	-0.415
1064.946	959.375	-4.739	-0.383
1064.471	959.346	-4.755	-0.351
1063.995	959.322	-4.778	-0.318
1063.516	959.3	-4.807	-0.284
1063.035	959.283	-4.843	-0.25
1062.55	959.268	-4.886	-0.215
1062.061	959.257	-4.935	-0.18
1061.568	959.25	-4.988	-0.144
1061.069	959.246	-5.044	-0.107
1060.564	959.246	-5.1	-0.07
1060.054	959.25	-5.154	-0.033
1059.539	959.257	-5.204	0.005
1059.018	959.267	-5.248	0.042
1058.494	959.281	-5.285	0.078
1057.966	959.299	-5.314	0.114
1057.434	959.319	-5.336	0.149
1056.901	959.343	-5.35	0.182
1056.366	959.369	-5.358	0.214
1055.831	959.399	-5.36	0.243
1055.295	959.43	-5.356	0.271
1054.76	959.464	-5.349	0.296
1054.225	959.5	-5.339	0.319
1053.692	959.538	-5.326	0.341
1053.16	959.577	-5.313	0.36
1052.629	959.618	-5.3	0.377
1052.099	959.66	-5.287	0.393
1051.57	959.704	-5.275	0.408
1051.043	959.748	-5.265	0.421
1050.517	959.793	-5.256	0.433
1049.991	959.84	-5.247	0.444
1049.467	959.888	-5.239	0.455
1048.943	959.936	-5.231	0.466
1048.42	959.986	-5.222	0.476
1047.898	960.036	-5.21	0.486
1047.378	960.088	-5.195	0.496
1046.859	960.141	-5.175	0.506
1046.341	960.194	-5.152	0.515
1045.827	960.249	-5.123	0.525
1045.315	960.305	-5.089	0.534
1044.806	960.362	-5.051	0.544
1044.302	960.421	-5.009	0.552
1043.801	960.48	-4.965	0.561
1043.305	960.539	-4.919	0.569
1042.814	960.6	-4.873	0.577
1042.327	960.661	-4.829	0.584
1041.844	960.723	-4.787	0.591
1041.366	960.786	-4.75	0.598
1040.891	960.849	-4.72	0.606
1040.42	960.913	-4.698	0.613
1039.95	960.977	-4.685	0.621
1039.482	961.042	-4.682	0.63
1039.014	961.107	-4.69	0.639
1038.546	961.173	-4.709	0.65
1038.075	961.241	-4.738	0.661
1037.602	961.309	-4.775	0.674
1037.124	961.378	-4.82	0.687
1036.643	961.449	-4.871	0.7
1036.156	961.521	-4.926	0.715
1035.663	961.594	-4.985	0.73
1035.165	961.669	-5.045	0.746
1034.661	961.746	-5.106	0.763
1034.151	961.825	-5.165	0.781
1033.635	961.905	-5.221	0.799
1033.113	961.988	-5.273	0.817
1032.586	962.073	-5.319	0.837
1032.055	962.16	-5.361	0.856
1031.519	962.249	-5.396	0.877
1030.98	962.341	-5.425	0.898
1030.439	962.435	-5.448	0.92
1029.895	962.532	-5.465	0.941
1029.349	962.631	-5.478	0.963
1028.802	962.732	-5.486	0.985
1028.254	962.836	-5.491	1.007
1027.706	962.941	-5.493	1.028
1027.158	963.049	-5.494	1.048
1026.609	963.159	-5.493	1.067
1026.061	963.27	-5.493	1.085
1025.512	963.382	-5.494	1.103
1024.964	963.497	-5.498	1.119
1024.415	963.612	-5.507	1.135
1023.865	963.729	-5.52	1.151
1023.313	963.847	-5.539	1.167
1022.76	963.966	-5.565	1.182
1022.204	964.086	-5.598	1.199
1021.644	964.208	-5.638	1.215
1021.081	964.331	-5.686	1.233
1020.513	964.456	-5.741	1.252
1019.939	964.583	-5.803	1.272
1019.359	964.712	-5.872	1.294
1018.772	964.843	-5.949	1.317
1018.178	964.976	-6.031	1.343
1017.575	965.112	-6.119	1.37
1016.963	965.251	-6.21	1.399
1016.343	965.393	-6.305	1.43
1015.713	965.538	-6.403	1.462
1015.073	965.686	-6.5	1.495
1014.423	965.838	-6.597	1.53
1013.764	965.994	-6.69	1.564
1013.096	966.153	-6.779	1.598
1012.419	966.315	-6.86	1.632
1011.733	966.481	-6.932	1.664
1011.041	966.65	-6.993	1.693
1010.342	966.822	-7.041	1.72
1009.639	966.997	-7.076	1.744
1008.932	967.174	-7.098	1.765
1008.223	967.353	-7.108	1.782
1007.512	967.534	-7.11	1.798
1006.802	967.717	-7.106	1.812
