965.586	1005.782	-1.594	0.031
965.426	1005.784	-1.649	0.029
965.261	1005.785	-1.705	0.028
965.091	1005.786	-1.762	0.026
964.915	1005.787	-1.82	0.025
964.733	1005.788	-1.878	0.023
964.545	1005.789	-1.938	0.022
964.351	1005.789	-2	0.02
964.151	1005.79	-2.064	0.019
963.944	1005.791	-2.13	0.018
963.731	1005.792	-2.199	0.017
963.511	1005.792	-2.271	0.016
963.284	1005.793	-2.346	0.015
963.05	1005.794	-2.424	0.015
962.807	1005.795	-2.505	0.015
962.557	1005.796	-2.589	0.016
962.298	1005.798	-2.675	0.017
962.03	1005.799	-2.762	0.018
961.754	1005.801	-2.851	0.02
961.469	1005.804	-2.939	0.022
961.175	1005.806	-3.025	0.024
960.872	1005.809	-3.108	0.027
960.562	1005.813	-3.186	0.03
960.243	1005.816	-3.259	0.033
959.917	1005.82	-3.326	0.035
959.584	1005.824	-3.385	0.038
959.246	1005.829	-3.436	0.04
958.902	1005.833	-3.48	0.042
958.554	1005.837	-3.516	0.042
958.203	1005.841	-3.545	0.042
957.848	1005.845	-3.566	0.041
957.492	1005.849	-3.581	0.039
957.133	1005.852	-3.589	0.036
956.774	1005.854	-3.592	0.033
956.415	1005.855	-3.59	0.028
956.056	1005.856	-3.583	0.022
955.698	1005.856	-3.573	0.016
955.34	1005.855	-3.561	0.009
954.984	1005.854	-3.546	0.001
954.63	1005.851	-3.529	-0.006
954.277	1005.848	-3.513	-0.014
953.925	1005.843	-3.496	-0.023
953.576	1005.838	-3.48	-0.031
953.228	1005.831	-3.466	-0.04
952.881	1005.824	-3.454	-0.048
952.536	1005.816	-3.446	-0.057
952.191	1005.807	-3.44	-0.066
951.847	1005.798	-3.439	-0.074
951.504	1005.787	-3.442	-0.083
951.159	1005.776	-3.449	-0.091
950.815	1005.764	-3.46	-0.1
950.469	1005.751	-3.475	-0.108
950.121	1005.737	-3.492	-0.117
949.772	1005.723	-3.513	-0.125
949.421	1005.708	-3.535	-0.133
949.068	1005.692	-3.56	-0.141
948.712	1005.675	-3.586	-0.149
948.353	1005.658	-3.615	-0.156
947.992	1005.641	-3.645	-0.163
947.627	1005.622	-3.678	-0.17
947.26	1005.604	-3.712	-0.177
946.889	1005.585	-3.75	-0.183
946.514	1005.565	-3.789	-0.188
946.135	1005.545	-3.832	-0.193
