1019.796	1016.031	-6.805	0.366
1019.116	1016.066	-6.639	0.347
1018.452	1016.098	-6.466	0.33
1017.805	1016.129	-6.286	0.314
1017.176	1016.159	-6.101	0.3
1016.566	1016.189	-5.913	0.289
1015.975	1016.218	-5.726	0.281
1015.402	1016.247	-5.543	0.277
1014.848	1016.277	-5.368	0.275
1014.311	1016.307	-5.206	0.277
1013.791	1016.339	-5.062	0.281
1013.285	1016.372	-4.939	0.289
1012.791	1016.406	-4.842	0.299
1012.307	1016.441	-4.774	0.312
1011.83	1016.478	-4.735	0.328
1011.357	1016.517	-4.726	0.346
1010.884	1016.558	-4.745	0.367
1010.41	1016.601	-4.789	0.391
1009.932	1016.646	-4.853	0.417
1009.447	1016.694	-4.934	0.446
1008.954	1016.744	-5.026	0.476
1008.452	1016.798	-5.125	0.508
1007.94	1016.854	-5.224	0.54
1007.418	1016.914	-5.32	0.571
1006.887	1016.977	-5.41	0.603
1006.347	1017.043	-5.49	0.632
1005.798	1017.111	-5.56	0.66
1005.243	1017.182	-5.616	0.686
1004.682	1017.256	-5.659	0.71
1004.116	1017.331	-5.69	0.731
1003.548	1017.408	-5.708	0.751
1002.978	1017.488	-5.715	0.768
1002.407	1017.569	-5.712	0.785
1001.836	1017.651	-5.7	0.8
1001.266	1017.735	-5.681	0.814
1000.699	1017.821	-5.656	0.828
1000.134	1017.908	-5.627	0.841
999.572	1017.997	-5.594	0.853
999.013	1018.086	-5.56	0.864
998.458	1018.176	-5.526	0.873
997.906	1018.266	-5.493	0.88
997.357	1018.357	-5.461	0.885
996.811	1018.447	-5.433	0.886
996.267	1018.536	-5.408	0.882
995.726	1018.622	-5.387	0.873
995.187	1018.707	-5.37	0.859
994.649	1018.788	-5.356	0.837
994.113	1018.864	-5.345	0.808
993.576	1018.935	-5.337	0.77
993.04	1019	-5.332	0.723
992.505	1019.058	-5.328	0.666
991.969	1019.107	-5.326	0.599
991.433	1019.146	-5.324	0.521
990.898	1019.175	-5.321	0.432
990.363	1019.191	-5.318	0.332
989.828	1019.195	-5.312	0.222
989.295	1019.184	-5.304	0.1
988.763	1019.159	-5.291	-0.031
988.234	1019.117	-5.274	-0.173
987.707	1019.058	-5.252	-0.324
987.185	1018.982	-5.223	-0.484
986.667	1018.887	-5.187	-0.652
986.155	1018.772	-5.143	-0.826
985.65	1018.639	-5.091	-1.007
985.152	1018.485	-5.031	-1.194
984.664	1018.311	-4.963	-1.384
984.185	1018.117	-4.886	-1.579
983.717	1017.903	-4.801	-1.777
983.26	1017.668	-4.709	-1.977
982.817	1017.413	-4.609	-2.18
982.386	1017.137	-4.502	-2.385
981.97	1016.841	-4.388	-2.592
981.569	1016.525	-4.267	-2.801
981.183	1016.19	-4.137	-3.011
980.814	1015.834	-3.997	-3.221
980.463	1015.459	-3.846	-3.429
980.13	1015.065	-3.682	-3.634
979.817	1014.653	-3.505	-3.833
979.524	1014.224	-3.314	-4.025
979.254	1013.777	-3.109	-4.207
979.007	1013.316	-2.89	-4.377
978.785	1012.841	-2.658	-4.533
978.588	1012.354	-2.415	-4.674
978.417	1011.856	-2.161	-4.798
978.274	1011.35	-1.899	-4.906
978.158	1010.837	-1.63	-4.997
978.07	1010.318	-1.355	-5.072
978.011	1009.797	-1.077	-5.13
977.98	1009.274	-0.796	-5.173
977.979	1008.75	-0.513	-5.2
978.005	1008.228	-0.23	-5.213
978.06	1007.709	0.054	-5.211
978.143	1007.195	0.337	-5.196
978.254	1006.686	0.618	-5.166
978.393	1006.185	0.898	-5.121
978.558	1005.692	1.175	-5.062
978.751	1005.209	1.449	-4.986
978.969	1004.738	1.718	-4.894
979.213	1004.28	1.981	-4.786
979.482	1003.837	2.237	-4.661
979.774	1003.411	2.485	-4.52
980.089	1003.002	2.723	-4.363
980.425	1002.613	2.951	-4.191
980.782	1002.245	3.169	-4.006
981.158	1001.899	3.376	-3.809
981.552	1001.577	3.573	-3.601
